freq_hz,mag_db,phase_deg
2323.23072905,-5.41128052703,60.4311305928
2328.58583385,-5.68771821953,60.5746528082
2333.98750479,-5.90822371728,63.080642033
2339.34260959,-6.33783276771,59.5452221084
2344.74428053,-6.29922318682,59.1323886114
2350.19251759,-5.5157934516,63.584823692
2355.59418852,-5.67569769597,58.8606693684
2361.04242559,-5.57820025041,62.185672215
2366.49066265,-4.73192957552,61.1849826954
2371.93889971,-4.02624434384,64.6747075497
2377.4337029,-3.22754895484,68.2614444206
2382.88193997,-4.11523934684,69.3309194688
2388.42330929,-5.02737383371,69.8845353893
2393.91811248,-5.6772501143,70.3176801553
2399.41291567,-5.74998838627,70.5908334118
2404.95428499,-5.89811026208,66.6277665422
2410.54222044,-6.33811276921,76.0097739223
2416.08358976,-5.6639023816,68.5475346466
2421.67152521,-6.21317833049,71.3203443832
2427.25946066,-5.94124120897,71.8686850076
2432.84739611,-6.09579499438,69.4379523017
2438.48189768,-5.61921492559,69.0684799681
2444.06983313,-5.24117675296,70.5898523328
2449.75090084,-5.79941772347,69.3990558533
2455.38540242,-5.63205603863,71.210867397
2461.06647012,-5.72464898257,70.2452509229
2466.74753783,-5.6163804534,69.2210824468
2472.42860554,-4.99131290261,70.2290756881
2478.10967324,-5.60339409243,67.9963330082
2483.83730708,-5.11416578774,69.5844866717
2489.56494091,-5.62403375563,69.4927118615
2495.33914088,-5.53879048879,66.7660418627
2501.06677471,-5.04517413378,67.8958540685
2506.84097468,-5.49022304699,67.5220893815
2512.61517464,-6.0855131752,66.1608386899
2518.43594073,-4.55442854129,68.9357617815
2524.25670683,-4.36902249574,64.8264510032
2530.07747292,-2.43114995939,61.884123699
2535.89823901,0.0563995290512,55.029538731
2541.76557123,1.67979018427,31.0309396201
2547.63290345,-1.3687234987,14.5693180577
2553.50023568,-16.0338020493,27.1190877726
2559.41413403,-12.6264970496,24.351382792
2565.28146625,-11.6626428683,52.6175109461
2571.24193073,-9.81496643782,57.5245889266
2577.15582908,-8.86507132922,64.2196720721
2583.11629355,-7.0283423981,61.251076152
2589.07675803,-7.28276172282,64.2650612472
2595.03722251,-4.91970734728,61.0689970533
2601.04425312,-6.89252018488,54.6596915184
2607.0047176,-7.2754261503,60.7022658678
2613.05831434,-8.602148218,62.2868533629
2619.06534494,-9.38634961492,47.0512884458
2625.11894168,-17.0616071281,70.8604777852
2631.17253842,-9.41953132291,44.9811841931
2637.22613515,-7.31688554568,41.7917612809
2643.32629802,-8.49433854647,53.5237936798
2649.42646088,-7.26679609675,61.4144623886
2655.52662375,-7.75488744029,56.6871294492
2661.67335274,-8.34994812074,57.2757389449
2667.82008174,-7.53594509801,55.7216842893
2673.96681073,-6.24351251335,60.4428682479
2680.16010585,-7.19369762114,59.3824299225
2686.30683485,-7.59494805651,57.2074835118
2692.50012997,-6.60343477244,59.8151953837
2698.73999122,-6.89621158345,63.5189025569
2704.97985247,-6.99688098156,52.1995111804
2711.21971372,-8.51753629826,53.3456896327
2717.45957497,-7.47014650957,54.7559574836
2723.74600235,-6.86826797319,65.7080939256
2730.03242973,-6.9827225486,56.2278789716
2736.31885711,-6.91416444139,57.9148783585
2742.65185062,-6.60228394893,56.9843367744
2748.938278,-6.91813607757,56.9965552924
2755.31783764,-6.36882522037,57.6851763092
2761.65083115,-6.7942424556,56.3310237569
2768.03039079,-6.37568693834,62.9532280914
2774.40995043,-8.35529606064,68.2883828964
2780.83607619,-7.26712846107,59.0125764451
2787.21563583,-7.99349362349,62.3408799054
2793.68832772,-8.69664784781,53.2889243029
2800.11445349,-8.22015101115,48.1115984418
2806.58714539,-7.19509085992,59.8871173652
2813.05983728,-7.07149354722,62.3192298693
2819.53252918,-7.23124339106,57.8891441854
2826.0517872,-7.62830054519,52.7559426636
2832.57104522,-8.01365671483,57.9542322126
2839.09030325,-6.54136742435,56.4493890925
2845.6561274,-6.54511794299,60.773590783
2852.22195155,-7.0992554283,64.3504385945
2858.78777571,-6.08064343047,63.0948332885
2865.40016599,-7.2568056002,62.9993080788
2872.01255627,-8.1734682575,66.7532954986
2878.62494655,-8.95417002708,66.137865169
2885.28390296,-9.86675620635,62.1781430926
2891.94285937,-10.0550628062,67.0148998485
2898.60181578,-9.66891615687,64.0461628348
2905.30733832,-9.38664710454,66.9034570308
2912.01286086,-9.12748226249,67.4231010968
2918.7183834,-8.8561143598,68.8752951289
2925.47047206,-9.28284234778,68.4895890502
2932.22256073,-9.83234909153,65.0082475364
2938.9746494,-9.71277777542,67.0183696605
2945.77330419,-9.80609431422,65.8577236347
2952.57195899,-9.78252726024,67.9428042208
2959.37061379,-9.4297773522,66.8316480493
2966.21583471,-8.87243631382,66.4206751512
2973.06105564,-7.5740532921,61.9549760888
2979.90627656,-8.53548443492,65.6895799823
2986.79806362,-8.08580290577,63.0876049121
2993.68985067,-8.11764316157,63.2348278496
3000.58163772,-8.08405461425,65.0498836468
3007.51999091,-8.75012777376,65.3110659338
3014.45834409,-8.17111609323,63.5402979714
3021.39669727,-7.75804381855,62.5026204428
3028.38161658,-7.54383952471,64.1650243314
3035.36653589,-7.62161995252,64.2933735355
3042.3514552,-7.41984782315,61.8173190759
3049.38294064,-6.35182207267,61.6545090061
3056.41442608,-5.05311375573,60.2994006255
3063.49247765,-6.74468011594,56.0109505207
3070.57052922,-7.40519899254,61.7504416581
3077.64858079,-7.9788723327,62.1136747808
3084.72663236,-8.35979250327,64.9367483218
3091.85125006,-8.06050561661,65.1609126149
3098.97586775,-7.32375565391,61.0974490662
3106.14705158,-7.7503895578,63.3131913177
3113.31823541,-10.2415049375,62.5789879522
3120.48941923,-10.3704211558,62.7738233078
3127.70716919,-10.2740761093,63.0384607565
3134.92491914,-9.91087224704,63.6298225438
3142.1426691,-10.1045584682,64.0914383967
3149.40698518,-6.88807354528,62.0592514372
3156.67130127,-5.95556570185,61.3139703338
3163.93561735,-8.62997562048,61.5960646913
3171.24649956,-7.94351042495,59.3631211006
3178.55738177,-6.44083291295,61.2383643848
3185.91483012,-8.05877343143,59.0701705076
3193.27227846,-6.39829399172,57.9037024318
3200.6297268,-6.75136957986,60.8960597528
3207.98717514,-5.5812457032,58.2771000108
3215.39118961,-5.78761445154,64.5528941245
3222.84177021,-6.20088859419,78.456675936
3230.24578468,-4.78742967631,56.9423763735
3237.69636528,-6.52228878063,53.3134341297
3245.193512,-5.90585533839,52.0388833186
3252.69065873,-7.14901562005,44.1914271519
3260.18780546,-12.556207836,92.784615272
3267.68495219,-5.68459433809,70.8112912262
3275.22866504,-5.78985975178,45.8570006549
3282.81894403,-3.85327584998,52.8515134166
3290.36265688,-9.21275175136,101.364803353
3297.95293587,-8.80341862522,36.4116187703
3305.58978098,-5.10087136392,41.1081211952
3313.22662609,-7.06887780234,53.6478481555
3320.86347121,-4.06595538262,58.6559055437
3328.50031632,-5.47531182168,49.82146781
3336.18372756,-15.4942950281,14.2999714438
3343.91370494,-2.85056934473,70.4641691051
3351.59711618,-0.955521489349,45.7499288652
3359.32709355,-8.46945113768,52.7928158157
3367.10363705,-5.48437587011,59.3875356729
3374.88018055,-7.00184275612,60.7933290956
3382.65672405,-7.04285025063,53.6680250241
3390.47983368,-7.32255329236,57.7843161861
3398.30294331,-7.65651683853,57.8419789652
3406.12605293,-8.54901869039,57.6724904944
3413.99572869,-5.92167907915,57.3615123314
3421.86540445,-6.07609165487,53.7336810774
3429.78164634,-7.84976675675,56.4719964173
3437.69788822,-7.71918158517,57.4978743975
3445.61413011,-10.2843200032,55.4751270157
3453.57693812,-10.7351075858,57.267607958
3461.53974614,-10.725302544,56.1441672578
3469.50255415,-10.7832529462,51.7460347351
3477.5119283,-10.9025037331,55.0002341383
3485.56786857,-9.89567701539,57.4030360627
3493.57724271,-8.9510112713,57.8862895994
3501.63318298,-7.55774043528,54.5645955871
3509.73568938,-6.79253688764,56.5681487687
3517.83819579,-8.11053088939,49.4755452856
3525.94070219,-9.1105904862,52.3087461004
3534.08977472,-14.3727098245,65.0812459111
3542.23884725,-9.27907301416,37.9343758007
3550.4344859,-13.6117128383,51.3962110254
3558.63012456,-9.15612462757,56.2156296027
3566.82576322,-12.1457350247,63.5451988028
3575.06796801,-6.6444608892,57.2176938056
3583.3101728,-12.2198563179,101.35493589
3591.55237758,-7.84412020832,40.7351450884
3599.8411485,-8.28716450991,44.5165010046
3608.17648554,-8.2320529524,32.3215132947
3616.51182259,-9.27733354341,29.3869587879
3624.84715963,-9.48602741116,31.7768676356
3633.18249668,-9.03538545648,57.3430290375
3641.56439985,-12.7094578211,57.9856706115
3649.99286915,-14.9132254563,75.290246621
3658.42133846,-13.4155686027,19.1345386317
3666.84980776,-5.38605851875,35.8121348207
3675.32484319,-9.05448330351,69.3285019489
3683.79987862,-12.6637154332,50.1500172309
3692.27491405,-6.57148619244,100.399917571
3700.79651561,-8.15135559336,28.1157189866
3709.3646833,-7.98535865214,34.6888277408
3717.93285099,-13.9788137344,71.1981769482
3726.50101868,-12.6977810369,-1.77761687975
3735.06918637,-8.39023219349,49.6796518913
3743.73048631,-10.0342868695,52.1449299818
3752.34522013,-11.552599448,36.2998021067
3761.00652007,-4.65025041815,61.2433096106
3769.66782002,-6.41936218127,60.3423641648
3778.37568609,-12.1726725299,47.4308040251
3787.08355217,-12.9971077329,25.2885471362
3795.83798437,-7.60401231056,37.6482257029
3804.59241658,-10.9049542275,61.162848275
3813.39341491,-9.32472742901,61.2496313013
3822.19441324,-6.89958523454,42.4264707051
3830.99541157,-10.6622431199,69.9058085259
3839.84297603,-9.96042781364,47.5012942081
3848.69054049,-7.36860139111,62.9469639141
3857.58467108,-4.78957387806,63.9932708001
3866.47880167,-9.42079383535,48.3931961643
3875.41949839,-6.76625469329,67.0922977689
3884.36019511,-12.4782022773,79.1366684648
3893.30089183,-9.75306151938,66.9423462805
3902.28815468,-13.7388516874,58.5861452724
3911.32198365,-7.26292288929,40.2450504189
3920.3092465,-5.55267560499,37.6489210724
3929.3896416,-13.4677870078,34.5322522801
3938.42347058,-8.8705912217,71.8409865226
3947.55043181,-4.57459883797,38.9486221931
3956.63082692,-22.3712408847,0.113348266399
3965.75778815,-10.3506218012,100.182600965
3974.93131551,-9.95772064484,34.4427397414
3984.10484288,-2.03782518856,155.853237235
3993.27837024,-6.61478488484,-7.267484673
4002.49846373,-1.63379128401,49.4703529094
4011.71855722,0.0964374287806,67.912485164
4020.98521684,16.0206146831,-62.4500178132
4030.25187646,-4.15581601602,27.9327231511
4039.56510221,-5.36689270166,25.9906373712
4048.87832795,-4.55946035613,17.3660379827
4058.23811983,-2.77434832165,-4.88466719893
4067.59791171,-4.81824863685,-16.9043685627
4077.00426971,-18.5515808416,-39.682705526
4086.41062772,-17.2741205717,-51.7275021015
4095.81698573,-20.933779344,-19.8439958437
4105.26990986,-18.4199042071,25.4692980259
4114.76940012,-20.0526080563,37.0285044185
4124.22232426,-17.6246748168,40.5398564224
4133.76838065,-18.5641997127,43.1009318112
4143.31443704,-16.2848850457,45.3168157826
4152.86049343,-17.5501560073,46.0128595881
4162.45311596,-18.4145410664,55.5215543065
4172.04573848,-16.9542914291,52.4495074563
4181.68492713,-15.9167257585,52.4562786293
4191.32411578,-15.8444577038,47.6138732184
4201.00987055,-14.150984737,46.0049618706
4210.69562533,-12.5189324638,46.9460469588
4220.42794624,-11.113479737,56.2509392658
4230.16026715,-14.3822167201,53.3668785287
4239.89258805,-14.5179285443,48.9996066562
4249.67147509,-13.6488317506,51.1852806733
4259.49692825,-12.7776321359,53.5840626702
4269.32238142,-12.1307676636,49.6740712136
4279.19440071,-11.2675985512,52.6083019473
4289.06642,-11.9229554812,54.0486481583
4298.9384393,-11.174372989,46.5158251835
4308.85702472,-10.6088735903,35.5195277024
4318.82217627,-13.2012867294,0.21684593718
4328.78732782,-45.9178598871,-170.469701323
4338.75247937,-11.1826643422,67.6193305119
4348.76419705,-10.8511080811,85.6676714826
4358.82248086,-10.7434778242,9.33409233641
4368.88076467,-29.1262017766,-26.8415652375
4378.93904848,-9.53559325731,31.4727892058
4389.04389841,-12.2685904814,56.4096798808
4399.19531448,-16.5677668114,33.867921853
4409.34673054,-12.0451488776,51.9060294336
4419.49814661,-12.255916713,49.3622042722
4429.6961288,-11.7041730636,52.1544218659
4439.94067713,-10.8727651482,55.1980108662
4450.18522545,-10.5231872804,45.5465806351
4460.42977377,-11.2993627152,43.3782531108
4470.72088823,-10.5405808209,50.2144038441
4481.05856881,-14.1309285904,99.9745485259
4491.39624939,-14.3528866577,-19.2771795184
4501.7804961,-12.8522846354,32.8464995959
4512.16474281,-12.6564994081,14.0115391489
4522.54898951,-10.453008947,52.7039187077
4532.97980235,-10.5329589868,41.9321909561
4543.45718132,-13.4317400694,44.9547243564
4553.93456029,-10.6386736796,65.1064157293
4564.45850538,-14.6704793438,52.4265049972
4574.98245048,-14.5783858235,40.2151767121
4585.5529617,-16.1837090092,40.9765734791
4596.12347293,-11.1379643002,37.0336256243
4606.74055028,-17.610184874,51.2219299463
4617.35762763,-8.11710985498,55.0051640751
4628.02127111,-12.4569587001,18.9129953162
4638.6849146,-18.1381130897,54.6084072598
4649.39512421,-14.8611050364,19.8874248616
4660.10533382,-14.5329970999,39.1589273961
4670.86210956,-10.7898805421,46.8013267437
4681.66545142,-10.4332059935,4.46361443138
4692.46879329,-20.2926524974,95.168345176
4703.27213516,-19.3243925842,11.2984674708
4714.12204316,-11.3527446594,56.6356121283
4725.01851728,-24.4310989589,82.7814527705
4735.91499141,-20.6946642583,138.126142191
4746.85803166,-8.75247376927,14.5188442182
4757.80107192,-15.3140506796,-173.838242029
4768.7906783,-10.0724625248,69.9574413725
4779.78028468,-7.2124463891,93.5453703079
4790.81645719,-1.63471186675,123.369563604
4801.85262971,-10.5397015726,16.1288379705
4812.93536835,-12.0006038852,21.2544135645
4824.06467312,-14.3661750139,64.8736375931
4835.19397789,-13.9512600223,26.3725393636
4846.32328265,-11.6321747029,46.9593432873
4857.54571968,-11.6394088526,44.8785935429
4868.72159058,-21.267130044,77.863298383
4879.99059374,-10.3005922446,57.3959825296
4891.21303076,-13.7033296824,29.7002721365
4902.52860005,-15.4272385168,47.1504232612
4913.84416933,-13.62663873,11.2015352521
4925.15973861,-14.6686756268,16.0115154434
4936.52187403,-15.4799351381,16.2589450618
4947.93057557,-18.460541253,78.6226620979
4959.33927711,-11.4412025666,54.5376416018
4970.79454478,-12.6285189649,28.515940948
4982.24981245,-13.0715080531,49.3434442315
4993.75164625,-11.6134128609,19.3955611776
5005.30004618,-13.2717307506,28.892034068
5016.84844611,-10.4376144597,58.7645274034
5028.39684603,-15.278877969,45.4447714433
5039.99181209,-13.579143267,50.8468081798
5051.63334428,-12.4776022545,40.5445162683
5063.27487646,-16.7289327774,27.2310961496
5074.96297478,-16.840091468,35.6177889893
5086.69763922,-14.6983864517,38.2285456105
5098.43230366,-12.056597787,29.0538361867
5110.21353423,-16.6009059391,108.918206468
5121.99476481,-12.2557009084,40.6130148217
5133.82256151,-13.7912141936,33.8026176262
5145.65035821,-13.0490836535,46.2818860213
5157.52472104,-18.1389673994,53.9564451655
5169.44564999,-11.8576049794,37.9452584123
5181.36657895,-12.1289222276,23.950010961
5193.33407404,-12.7936073397,29.1431981902
5205.30156912,-13.8280050993,36.1495290316
5217.31563034,-12.8920584712,40.0364704357
5229.32969155,-13.6494434996,49.6653175442
5241.3903189,-15.3353341874,45.1800116415
5253.49751237,-15.7718742736,42.3684801208
5265.65127197,-16.2054065246,40.9007225287
5277.75846545,-15.0375138877,42.909422511
5289.95879118,-15.8507432812,41.9492671067
5302.15911691,-15.4175449543,41.1812970199
5314.40600877,-15.2145643767,44.8448532357
5326.65290062,-14.5381871661,43.6171728772
5338.94635861,-14.7308345916,42.6674855071
5351.28638273,-15.1610285117,41.681112012
5363.62640685,-15.0471214748,42.0816791786
5376.01299709,-15.0803813983,44.6941717913
5388.39958734,-15.3957373243,39.5815151319
5400.83274371,-16.0690712918,43.6808898908
5413.31246621,-15.9697044242,38.1349152055
5425.79218872,-16.1713368417,39.870468354
5438.31847735,-16.0152424843,44.9694666651
